id,progeny,family,Mons_DMY,Einbeck_DMY,Wadersloh_DMY,Roggenstein_DMY,Mons_DMC,Einbeck_DMC,Wadersloh_DMC,Roggenstein_DMC,Mons_PH,Einbeck_PH,Wadersloh_PH,Roggenstein_PH,Mons_DtTAS,Einbeck_DtTAS,Wadersloh_DtTAS,Roggenstein_DtTAS,Mons_DtSILK,Einbeck_DtSILK,Wadersloh_DtSILK,Roggenstein_DtSILK,Mons_NBPL,Einbeck_NBPL,Wadersloh_NBPL,Roggenstein_NBPL
436,CFD07-029,CFD07,189.6121652,228.6500003,160.9043171,212.5297517,40.88512382,28.41113663,30.77529536,31.13139499,224.952136,304.3988721,280.8715484,321.5849993,84.4497704,86.17760695,74.33872202,87.27137404,84.69313274,85.52045236,79.30478885,85.82308201,79.89749629,93.31445187,70.34697643,79.68775591
437,CFD07-036,CFD07,200.5281226,208.4499928,140.0458478,204.8480843,41.68064055,26.54532943,29.42714429,30.86861564,237.3255638,305.2407802,300.3740195,322.5927982,86.86810355,85.10004147,74.26135974,85.48964998,85.97696756,87.48865859,81.8089025,84.99068195,80.21056962,90.35297996,79.37585283,75.22130337
438,CFD07-037,CFD07,203.7281226,208.4622451,150.9523619,205.0028011,39.78064055,27.21811825,28.49859744,32.75236751,232.3255638,303.097059,299.527184,324.8199534,86.86810355,89.68153579,NA,87.72723736,86.97696756,89.50880586,81.07844312,87.79655651,80.21056962,89.06864286,72.12126675,77.6448991
439,CFD07-042,CFD07,202.9860249,216.3622451,145.9885343,207.8000212,39.95043526,28.81811825,30.76399913,31.69725488,242.6177926,308.002156,290.9216196,337.8454141,88.11257673,87.42585898,74.08756129,88.90025041,87.98670052,90.35822939,80.92058624,90.90663627,78.4356002,93.71973181,68.25162813,86.51835525
440,CFD07-047,CFD07,180.3088353,232.1000006,176.6903849,206.0875834,38.4306638,26.58631272,26.98146461,28.5452227,249.4849278,319.4570979,313.5962825,341.9907868,87.54386235,88.32141136,74.00833644,85.73686641,88.06435241,89.39746792,82.38355482,89.89904815,77.95114529,93.55176644,72.41473845,85.64425591
441,CFD07-061,CFD07,212.9170843,224.6999934,177.9367974,171.3126969,36.44500317,26.27129612,29.43467056,26.63803805,254.6497902,317.0451066,306.1157077,319.0670832,91.6492924,91.13380729,73.92361107,92.56783721,89.9731386,93.99945081,81.28629993,92.21871521,78.00314319,92.11477558,65.38820654,71.79278618
442,CFD07-062,CFD07,227.5821434,227.8377571,187.428364,195.8343331,37.72959951,28.4303367,30.11558915,29.95976656,247.1772016,306.556087,301.1804745,328.1568504,86.94667465,86.68419919,73.94171292,88.86330109,87.07493457,88.80492869,81.65912644,88.78877912,79.97874208,91.92511941,68.9760203,74.89109457
443,CFD07-063,CFD07,180.967263,223.9377548,161.4360513,207.4427992,39.70226944,29.81722974,32.45131844,35.21002872,247.5409953,310.955354,289.9583709,315.1022614,85.49306065,84.73539358,73.96213274,85.21640863,84.97490998,89.70049419,81.91556191,87.15044405,79.87133546,80.82595409,68.50031558,87.72946002
444,CFD07-064,CFD07,NA,222.3622502,NA,211.8057029,NA,28.35046279,NA,32.67935665,NA,307.9537655,NA,328.3405971,NA,85.40923067,NA,81.4781407,NA,83.33941482,NA,79.16922172,NA,92.19475865,NA,89.08225266
445,CFD07-067,CFD07,186.1052489,241.7622442,161.0199307,190.6309363,41.48283089,27.87536206,32.59650774,32.79244098,246.6961554,311.5873537,276.2452413,319.3412483,87.10603205,89.45954527,73.95981476,86.82391756,86.93542902,90.39172255,81.03195294,86.17224728,78.27496232,96.32355343,68.56383406,71.03583727
446,CFD07-068,CFD07,193.6411956,211.5499973,160.6217717,164.5126969,40.37687,28.81287546,30.37583551,35.83803805,241.2227877,305.2301176,301.9023124,294.0670832,85.90703419,87.53189555,74.05637772,86.56783721,86.09717934,86.98863878,79.75515722,86.21871521,75.94838776,92.93530591,66.27632663,82.79278618
447,CFD07-069,CFD07,174.0928226,219.9377603,156.825276,222.2057029,38.96031854,28.93765995,29.88150682,35.47935665,265.7263857,305.0085288,309.8884272,338.3405971,85.92068342,86.82435919,73.93125685,84.4781407,85.6052778,87.72340225,81.00702605,85.16922172,78.04551726,86.52443008,70.54311184,82.08225266
448,CFD07-070,CFD07,174.8450341,242.562244,164.8799106,230.6040525,36.21110128,26.32698011,28.40555661,33.45460425,243.1097297,326.2915363,288.4545213,NA,87.78559876,87.36799958,NA,88.75990718,88.02346784,92.4484903,82.7372213,90.08321878,78.97849514,95.73382494,69.09853042,83.6963036
449,CFD07-071,CFD07,196.5400385,213.2622506,155.4774118,209.5345487,41.92436789,29.75127004,31.55922701,36.15462171,244.8575316,305.8971914,286.2317292,323.2106258,83.47434923,84.73072364,74.04089346,82.07380493,83.4977699,83.48595698,78.16294296,80.69582544,79.8825463,91.8812703,67.31397433,83.03413124
450,CFD07-072,CFD07,196.9129083,222.5377535,152.0289105,190.1643735,40.95029366,29.69265011,32.27870144,30.95322828,232.7043279,312.1817369,289.2776061,305.036168,86.46917584,88.34427445,73.9744965,87.02411594,86.31438924,88.58424475,79.79181731,90.18616385,80.04854589,91.65719835,66.76103254,77.02705709
451,CFD07-073,CFD07,188.7539123,241.8622473,171.5397933,225.6126969,40.31618835,27.25318855,28.16899298,34.43803805,241.195951,320.9974984,305.3325601,314.0670832,87.03075503,86.6843734,74.04002511,86.56783721,86.84277194,90.37527203,81.11820967,86.21871521,79.80141949,97.71679488,75.9976036,86.79278618
452,CFD07-074,CFD07,174.3139731,233.8622448,NA,218.8194222,36.29507855,28.57017063,NA,30.78930882,258.5117552,311.5336837,301.6789856,311.1620516,86.85714103,87.39976161,78.62736542,84.62502139,88.29907278,89.39546686,82.59776848,87.13873758,78.84204775,92.78838677,69.66565303,78.8307418
453,CFD07-076,CFD07,184.418177,216.5000024,165.6562116,241.0189381,43.9443266,32.03766483,31.34257288,37.3567619,246.7430496,298.9542381,294.2071271,324.8217546,85.84976922,84.42616047,73.91234285,88.81466861,85.88325623,83.54488545,79.65199731,81.77242844,80.19325118,89.81758821,69.3471413,84.45231388
454,CFD07-077,CFD07,227.5288079,193.6000016,145.8647843,236.3894919,NA,28.65904177,29.22856685,32.32867283,241.9813466,305.2622025,291.8548382,307.7191841,84.78123692,85.41676284,74.02345447,87.38798549,85.25659525,85.51581018,79.51761913,85.40237263,80.05830618,92.49168083,67.41955423,85.21225826
455,CFD07-078,CFD07,169.3370569,227.462255,182.6118855,241.4821138,36.20260167,27.83727299,30.76936604,31.88708098,239.3508343,304.3097902,303.9572057,327.8197908,89.80045173,89.92164595,73.95883126,83.69754222,89.87635359,90.1183137,82.65724528,89.74993379,78.91326532,82.76841763,71.56989428,78.56932178
456,CFD07-079,CFD07,189.108162,201.2622437,163.4839559,199.3156037,38.37207669,27.57801418,30.12226955,31.83478244,244.1332086,310.5731204,309.6752609,311.2575424,87.22569067,87.28070556,74.37836648,88.80895862,86.11591762,87.41072118,78.86093686,89.44084709,77.62473152,86.3039147,67.63424736,73.66630262
457,CFD07-080,CFD07,166.97129,209.2622429,144.2854423,220.4400258,41.63305211,27.23858625,28.20278604,31.81032347,241.1566875,296.1977062,280.6180466,320.1930602,86.66578257,89.71051453,73.83771818,85.17547483,86.2083674,90.52435858,80.23028314,84.71372707,76.27096789,88.70551992,70.43298276,76.91731425
458,CFD07-083,CFD07,195.3845996,206.8622474,145.7606636,198.3197363,39.48295834,26.55758117,27.02259222,30.10251288,237.2961543,301.6707275,283.7172084,319.8516141,87.29904119,84.51013069,74.04388741,86.0486921,87.28166153,85.51751238,81.20100539,88.31279453,74.99219328,94.08918233,64.50610386,80.33772693
459,CFD07-084,CFD07,165.2891502,194.537753,180.5360513,213.3034418,38.41997318,28.44182781,31.25131844,33.01108425,239.3853549,300.4598076,269.9583709,318.5637119,86.76121913,88.63483433,73.96213274,85.44898398,87.75090443,89.64545084,79.91556191,89.64946039,74.06338403,88.41319124,75.50031558,65.53262155
460,CFD07-086,CFD07,184.7953447,222.4377587,146.6515289,199.8338508,38.48871897,26.16002787,28.91369642,30.48839428,221.6861237,289.5713834,287.7723861,312.9852335,87.17648773,89.30943808,NA,88.17363505,87.87989547,89.55791027,83.42714702,90.40045531,80.55162439,85.93709319,70.96680047,84.81599813
461,CFD07-089,CFD07,200.6256813,226.2377554,149.7261495,203.1433682,40.30277718,27.74388356,29.82010845,34.24385084,246.2147003,307.2781623,299.0569556,315.7609414,87.1148354,87.6173641,73.88110931,88.11832731,87.61060931,89.55755388,79.90982289,88.15171275,78.62409689,95.50604091,68.49651383,79.21770882
462,CFD07-090,CFD07,208.2118471,217.6377515,184.3706369,219.5456175,40.47268765,26.45315637,29.77541446,35.05721542,245.4830351,317.430289,309.5079158,322.0743135,86.63195727,85.64197941,74.17125896,85.20982122,86.88546657,86.66868502,81.34755896,85.76633876,80.00345415,96.32851212,68.57363127,78.87418331
463,CFD07-094,CFD07,170.2450341,223.8622479,154.9647843,207.1013254,41.61110128,28.2440706,30.92856685,31.88026389,234.1097297,307.2731784,301.8548382,327.9556202,85.78559876,87.13875993,74.02345447,85.3282819,86.02346784,86.20544882,80.51761913,84.95825801,72.97849514,90.42575532,73.41955423,73.49871316
464,CFD07-095,CFD07,196.1140584,197.6377525,149.589482,207.8291847,40.83613527,28.13870494,30.18489304,31.54906817,240.2183503,302.7195425,299.2542341,310.2991722,87.58459604,89.69408077,78.99674762,87.832973,87.44222888,88.76416644,81.24692448,87.44501955,78.93007761,93.91062158,68.66577279,81.13133424
465,CFD07-097,CFD07,186.2330779,209.8622401,142.7252206,218.9771693,44.98674707,30.06768007,33.95354419,37.09055717,237.115683,288.4753407,290.3357765,316.448575,85.05837054,83.43181503,73.84101726,83.39938413,84.16796686,83.32944925,78.37555508,84.00040885,78.10133721,97.69766683,68.36606335,78.33076073
466,CFD07-098,CFD07,163.7238922,206.9499986,150.0488937,219.6257408,40.09571793,29.58367252,29.54308713,35.49031575,229.4741122,300.1568351,285.5227987,323.7093265,85.20844692,87.4360886,73.96799345,88.66588105,84.995024,85.97793217,79.12153084,83.37686758,74.11525216,84.97943824,62.5964412,74.5627911
467,CFD07-099,CFD07,185.8557083,224.4377605,155.6159991,209.1725021,39.99721128,27.14054409,30.27037725,30.78788978,244.807616,297.2249327,283.7302429,312.2095203,87.56496378,86.54059284,NA,86.13134462,87.57542964,89.65438473,80.23538633,92.35997046,78.83485491,90.52887177,72.45397365,89.98017028
468,CFD07-100,CFD07,200.4157485,214.7377598,152.4587582,227.665681,37.72354734,26.31709522,28.79608093,31.60653218,243.9532642,318.8947202,295.3105366,345.67661,87.19919465,90.45904784,79.15445933,86.10287884,87.03426618,92.63195475,83.83236181,88.37419371,80.35852864,84.52520489,NA,67.73672237
469,CFD07-101,CFD07,160.7087624,210.1377604,175.0883349,213.9980263,36.58226117,27.29918752,30.89896645,33.9001972,230.2390658,301.9214484,290.406022,300.0998058,88.48840852,88.68834825,73.99114287,89.8103616,93.47287265,88.71364328,82.58743221,92.35002028,74.31590017,97.98671423,73.49472425,90.51540166
470,CFD07-102,CFD07,194.93569,222.4622436,157.6839559,173.0335612,40.99901666,28.69979471,30.92226955,32.52041507,251.0595332,309.4242919,304.6752609,309.898983,85.12063202,83.33956383,74.37836648,86.00975025,85.15309451,83.30848545,78.86093686,90.1221286,78.91228412,95.36430987,74.63424736,87.38366939
471,CFD07-103,CFD07,197.4764116,213.4499989,151.9295678,229.2028011,40.60788601,26.635343,28.05411797,33.35236751,238.8643204,305.4261586,310.9162433,329.8199534,86.5031042,86.99404352,74.0429092,84.72723736,86.74399639,86.52408497,79.80538063,84.79655651,79.95407934,89.21100424,66.41230253,80.6448991
472,CFD07-104,CFD07,187.197279,216.1377603,142.9054879,179.080179,39.39347894,27.63765995,29.74358445,31.158256,234.5738528,290.0085288,268.2265802,293.4942067,86.65351271,87.82435919,73.92978,91.07844556,86.89918665,86.72340225,81.32915274,91.49937439,77.27476747,94.52443008,71.4906902,77.87044331
473,CFD07-105,CFD07,193.4862987,223.7000028,152.6718462,195.677901,37.42868154,28.58534184,28.93485338,32.17747468,245.8991811,310.1211812,307.1016754,327.2744348,86.51588649,87.06087889,NA,88.61867533,87.48796815,87.9879348,82.00230331,90.20781773,79.27040727,87.24707368,69.69672718,80.39487117
474,CFD07-107,CFD07,196.2824116,222.2377549,163.4290253,246.4300077,39.68528105,27.26586465,29.56764827,33.06831735,236.3189536,309.0616318,300.6713838,325.7333146,86.73703199,88.28337819,74.43176979,86.60112465,86.27479556,86.37754174,79.9948979,89.28750741,80.20980955,95.16829423,69.87307255,73.69313232
475,CFD07-108,CFD07,165.2281226,208.6622437,150.330102,196.2485289,41.68064055,28.37801418,29.52127627,33.90927812,234.3255638,305.5731204,289.5537238,307.5924143,85.86810355,85.28070556,74.2572606,84.74256696,84.97696756,84.41072118,77.48826178,84.24455771,80.21056962,94.3039147,77.20984296,81.98400749
476,CFD07-109,CFD07,189.2157485,241.4377527,178.5305144,221.4622052,40.02354734,29.24195869,31.9771168,32.82084958,228.9532642,303.4380641,295.0897514,330.9962551,88.19919465,88.45337951,74.07302749,86.60342254,87.03426618,89.51145642,81.48523792,89.35488244,80.35852864,93.45095467,71.94260118,82.24243637
477,CFD07-110,CFD07,198.8144799,234.0499987,168.8015962,231.1365541,39.79360512,29.09377644,29.42349901,35.18850145,239.6820482,314.6472116,302.5767817,336.7678103,86.66764152,87.59866819,74.03208348,87.43663148,86.71891484,88.0272786,80.23864909,86.97869397,78.72832604,87.11047095,59.40555142,73.85770675
478,CFD07-111,CFD07,179.6492794,221.2500007,158.5257506,205.580179,39.10323805,29.17792697,30.42470867,32.758256,233.4691864,303.2049748,298.553884,313.4942067,88.24485857,89.46077103,74.22529304,93.07844556,88.7575864,89.05767109,81.06218209,89.49937439,80.0722431,89.73540232,70.6507505,85.87044331
479,CFD07-112,CFD07,197.7487077,206.7377607,163.49014,239.6732441,40.61685276,29.50741492,29.8728468,37.89646808,250.0417527,290.7795067,299.1968035,328.1797964,88.71794365,86.57159356,NA,87.74204496,87.48050517,86.59099743,81.18989944,85.782768,80.02402053,95.95689785,68.99858955,76.82811333
480,CFD07-113,CFD07,181.1446346,226.0622466,134.9260001,247.2062914,43.32610698,26.64063851,29.49140754,33.62515591,232.5019673,298.5441972,286.1655499,309.9562178,86.68191694,87.35613834,NA,90.6054342,86.80353696,87.40677092,83.14996208,90.00359126,78.37629766,91.87665007,72.40068414,86.83912727
481,CFD07-114,CFD07,169.4822226,208.1622407,136.4541434,208.5059679,43.73988867,28.73660611,34.07495281,33.88596031,229.607318,304.600342,271.4754693,311.3132577,84.4215792,83.39403421,74.11399675,83.73653205,83.88570461,83.49304301,78.83306423,83.76539464,76.23744678,82.12200389,69.49159735,82.03326453
482,CFD07-115,CFD07,178.8552783,213.862255,144.6652936,203.1703325,40.39422021,28.03727299,30.58045561,31.18458581,238.2331567,294.3097902,288.3883063,323.6739931,84.55006809,84.92164595,NA,86.02550178,84.73796459,87.1183137,82.01940625,87.55597478,68.13007495,88.76841763,61.42716841,74.02325301
483,CFD07-116,CFD07,215.9118471,225.7377605,156.5913105,215.1293685,39.97268765,26.58282372,28.36738408,30.51808244,235.4830351,312.2546074,305.5733304,323.191502,91.63195727,90.60541849,NA,87.93742563,90.88546657,89.72141965,81.67856255,89.59378708,79.00345415,86.61339736,64.46698747,86.71098712
484,CFD07-117,CFD07,200.7891262,224.7622458,162.6384891,204.8780855,40.18973583,32.1125972,32.82164499,33.27388028,244.286811,312.2607962,307.8886028,330.304613,87.85374296,87.28302827,74.05368889,86.92281381,88.48676646,86.35551408,80.74225468,89.68671458,78.43082654,97.57626491,70.24146369,79.59653083
485,CFD07-118,CFD07,181.1598845,214.1999982,158.230102,240.0715595,40.61574671,28.94981234,30.42127627,34.233251,234.2834493,305.8512345,299.5537238,331.5182853,87.77538306,89.52134713,74.2572606,90.11975041,87.2802683,87.9828443,81.48826178,91.30457186,73.9737041,93.15372018,71.20984296,84.19762438
486,CFD07-119,CFD07,191.5021414,224.0377548,155.7281424,200.5203602,38.7231685,27.61722974,28.60066795,30.96241605,262.6087195,310.955354,294.4103389,320.1520552,86.76965095,86.73539358,NA,84.83108484,87.2097904,86.70049419,79.92135059,88.68789314,77.8963975,90.82595409,68.20471139,72.12259951
487,CFD07-120,CFD07,169.3096176,229.8377596,159.652516,197.8418887,38.53553216,28.63461635,28.4080638,29.61104923,235.3922941,305.9169565,294.6796246,331.2314694,86.54489594,89.66054589,NA,86.95805596,87.17387971,85.50768557,80.73670631,87.54440675,79.88533779,88.48319198,70.96911781,82.60481185
488,CFD07-121,CFD07,196.1001836,213.000003,140.8769198,214.4054257,40.27098405,27.60660821,29.3447985,32.4778325,244.2028083,310.2844409,301.2117727,330.21757,86.84336096,86.99690574,73.77499187,87.22885889,86.65130416,88.96659115,83.40882986,90.11186857,78.98900902,88.82694403,71.40991771,81.82420109
489,CFD07-122,CFD07,179.397279,205.537749,143.8575455,219.481488,42.69347894,28.00949053,34.21949647,35.89785955,227.5738528,288.8471101,284.8854854,319.5177514,84.65351271,86.93985357,74.07125119,86.98866616,84.89918665,84.81136035,79.9045958,88.69300868,80.27476747,96.84161883,68.62011072,86.74253776
490,CFD07-123,CFD07,191.6620472,NA,NA,195.2616729,42.42606194,NA,NA,32.65686555,262.2117362,NA,NA,336.1246136,86.73512712,NA,NA,86.23320128,86.99863837,NA,NA,84.05171454,80.12684207,NA,NA,76.54547373
491,CFD07-124,CFD07,189.2292965,200.0622441,159.1863776,219.3551691,41.51845445,28.42339353,30.2603896,34.80750702,230.540243,288.9248122,290.6319925,318.9533592,86.13040696,86.26953988,73.97495903,87.52707796,85.96613071,85.32845713,81.49671561,86.94470867,77.00398634,92.76626826,72.63540976,90.36320314
492,CFD07-125,CFD07,187.9354491,202.9377558,157.717721,186.7616729,40.26699359,27.7011242,28.63163472,29.35686555,250.322487,301.9133437,310.6617499,326.1246136,NA,89.77480232,NA,88.23320128,NA,89.71746089,81.78293381,90.05171454,76.579589,93.57695473,61.66307762,81.54547373
493,CFD07-126,CFD07,184.0271029,203.8999993,161.4783703,207.4365541,38.3087592,26.86004059,27.68107681,32.18850145,240.4754222,309.851425,287.9923694,331.7678103,86.84497986,86.9367699,74.03957498,87.43663148,86.31800857,90.02747985,79.7435822,86.97869397,74.43196981,86.68614736,67.04650702,80.85770675
494,CFD07-301,CFD07,160.6411956,192.3000007,165.6975068,210.0189381,48.07687,34.08860422,38.95546497,41.3567619,244.2227877,301.1290982,286.3370417,324.8217546,83.90703419,82.43092031,74.25377505,82.81466861,83.09717934,80.96380453,77.61975858,78.77242844,75.94838776,90.85565392,73.5897359,92.45231388
495,CFD07-302,CFD07,180.6400385,229.0377603,174.4678844,220.8392166,40.52436789,30.73765995,29.84237159,32.90121559,243.8575316,310.0085288,312.347922,337.0980358,87.47434923,89.82435919,NA,86.70410529,87.4977699,85.72340225,81.48191243,82.86417172,79.8825463,87.52443008,75.56410597,85.2727869
496,CFD07-303,CFD07,192.7485701,216.737749,169.4505404,247.6834267,43.8268682,27.90949053,36.25649138,36.14017802,251.4899286,308.8471101,301.1789505,333.2389044,86.04493632,85.93985357,73.82752993,84.02945225,86.30733247,84.81136035,78.53297754,86.3205809,79.83617221,91.84161883,72.95886399,85.56371359
497,CFD07-304,CFD07,174.3118471,219.6377474,158.7254748,206.3115366,43.97268765,28.82921714,33.3138497,35.93694493,244.4830351,308.5477593,300.9695545,335.3383443,83.63195727,82.55990915,74.10752297,81.62637782,85.88546657,82.61282554,78.23265448,80.48685006,74.00345415,96.58153015,73.09310692,86.08786012
498,CFD07-305,CFD07,192.500441,214.4377573,152.4634854,200.6662963,41.29443252,29.04775663,31.40450075,34.8568759,241.4616642,303.6172635,298.0333177,306.6012983,84.32232051,85.31849652,73.7143857,82.42037251,85.10887124,86.58916276,81.0790114,85.59509437,81.51820813,97.38816909,77.63434933,81.42336337
499,CFD07-306,CFD07,182.5391403,198.3377525,167.8525434,245.0090555,41.07086277,29.53870494,30.8747243,33.46221963,242.703107,312.7195425,306.8604332,338.5383317,85.22381351,85.69408077,73.99440318,85.27830661,87.6899255,84.76416644,79.56880796,85.92029076,79.68371073,92.91062158,76.712386,83.97751345
500,CFD07-307,CFD07,191.5623708,NA,156.8836708,219.4257408,43.27947765,NA,32.63799398,35.19031575,241.4403129,297.430289,284.6487279,303.7093265,84.72725844,85.64197941,73.87479419,88.66588105,84.45376273,84.66868502,78.76854257,83.37686758,79.58764952,90.32851212,78.49442941,85.5627911
501,CFD07-308,CFD07,190.8068541,204.7622478,177.2772672,222.9849945,42.70365473,30.0191944,34.30310127,NA,233.9961991,296.5169294,277.3055727,330.3948819,86.2599662,85.47577872,74.4052931,86.00570235,87.2324722,85.366498,77.11928558,87.8851315,79.97219995,98.96787442,79.4471901,83.75788331
502,CFD07-309,CFD07,173.4344564,237.0622473,167.6652936,225.9016267,41.39645369,28.19969135,30.78045561,36.03806133,247.0253138,319.274746,303.3883063,323.2730787,85.16009141,85.42391439,73.94878124,83.00836397,84.98353392,85.35701702,80.01940625,82.46769531,80.05486775,99.56911954,78.42716841,85.79225325
503,CFD07-310,CFD07,168.746029,230.1377549,168.556221,212.8732441,43.7944037,31.16586465,33.67821976,35.79646808,246.6841656,319.0616318,311.7534912,338.1797964,86.5993017,86.28337819,NA,87.74204496,86.50629577,85.37754174,81.66717154,89.782768,80.08030589,89.16829423,73.13894908,92.82811333
504,CFD07-311,CFD07,189.4216725,218.0500007,151.5474567,220.0338508,43.19393427,28.50495462,31.1362727,36.28839428,243.9035393,306.8969235,311.4795136,322.9852335,85.29678903,86.40072035,74.10519574,82.17363505,86.25933465,86.98582855,81.68234274,83.40045531,79.04281386,88.05376947,67.26290789,86.81599813
505,CFD07-312,CFD07,189.2238922,224.6622481,152.2772672,221.4698792,42.79571793,28.72571364,29.70310127,31.96537292,235.4741122,297.6524505,287.3055727,330.7146133,85.20844692,85.27591861,74.4052931,84.57800755,84.995024,85.38785694,83.11928558,86.86921456,76.11525216,95.89809653,69.4471901,73.57100228
506,CFD07-313,CFD07,175.7378602,222.8499991,153.8224068,215.4921996,39.70863512,28.07438372,29.05304273,33.66940774,238.4424149,305.8662146,290.3343502,327.7749013,85.63455718,85.48585648,73.89868883,86.42437201,85.80226739,85.04868944,78.58305753,83.21799475,78.31515449,95.39939376,69.26122195,81.72880212
507,CFD07-314,CFD07,177.3077559,216.6622556,143.9193735,204.5651401,44.44147166,31.22084505,33.01977424,36.11242352,242.0950374,291.1607609,278.4838993,301.7285086,85.7130256,85.34655224,73.84053047,84.49046461,85.38688276,85.41794118,78.07713254,84.8299101,80.00291411,99.14341466,72.63453535,80.48678414
508,CFD07-315,CFD07,205.9170843,218.5500017,169.3289075,210.0940733,40.04500317,28.57862844,28.48299127,35.03620853,242.6497902,302.7529456,311.252496,325.9020884,88.6492924,87.61586548,74.03906485,87.64652344,89.9731386,86.51413297,81.16113369,87.61930921,80.00314319,91.73517791,67.63144596,83.94797916
509,CFD07-316,CFD07,189.6281226,209.2622436,135.860236,209.0747303,39.58064055,28.49979471,30.20256692,32.00536284,252.3255638,309.4242919,305.6134536,326.8963601,86.86810355,86.33956383,74.04317771,87.36921287,86.97696756,87.30848545,84.51852677,86.75619479,78.21056962,84.36430987,57.3082816,73.79624778
510,CFD07-317,CFD07,191.212319,210.5999983,151.8264781,206.4321417,39.04928382,26.94369231,28.46859289,31.60511635,244.289629,311.9982156,290.2983002,321.7655055,84.32977998,88.45180089,NA,86.69514201,84.00443353,87.96190006,83.42121668,89.16166763,80.014016,93.88369176,66.44267661,75.08066555
511,CFD07-318,CFD07,215.2228032,218.0622401,135.4295678,224.1161089,40.72906988,27.26768007,29.05411797,33.28762664,249.0448449,308.4753407,275.9162433,321.1906454,85.2142577,85.43181503,74.0429092,85.54667,85.32352257,85.32944925,80.80538063,85.65374109,77.93131462,86.69766683,60.41230253,75.50842145
512,CFD07-319,CFD07,158.7191131,211.837757,155.5822957,177.2343331,39.78978737,26.67445689,30.3920145,32.55976656,230.796048,310.3730381,286.8116999,293.1568504,87.23684257,83.44680079,73.94316952,88.86330109,88.36848119,84.56040917,82.0392807,90.78877912,78.42058605,97.30891131,69.74452483,68.89109457
513,CFD07-320,CFD07,193.9378602,218.050001,156.2562116,219.6637509,40.40863512,26.65943446,26.24257288,33.46504145,226.4424149,308.9449349,299.2071271,323.8782633,86.63455718,86.64219761,73.91234285,89.04178357,88.80226739,91.07548218,83.65199731,95.00956381,80.31515449,94.26703711,69.3471413,82.47819581
514,CFD07-321,CFD07,189.97129,229.537757,147.4664462,NA,39.53305211,28.07445689,30.17705547,NA,252.1566875,310.3730381,320.4997862,NA,86.66578257,86.44680079,74.37075579,NA,86.2083674,88.56040917,84.12985268,NA,76.27096789,90.30891131,65.49571541,NA
515,CFD07-322,CFD07,199.2909253,210.562236,169.6022022,185.7238931,43.88295872,26.88282366,27.89514352,29.79121245,231.0465483,312.1557732,304.5886362,310.0674097,84.16619679,89.44239216,74.25907888,87.83822877,83.8083508,89.412688,81.14771551,91.07501234,74.12396283,91.460985,75.46740813,73.91554922
516,CFD07-323,CFD07,159.4392061,NA,NA,189.9080612,34.67058157,NA,NA,33.98120138,249.6811387,NA,NA,323.2014711,91.66110253,NA,NA,86.12343752,92.7092871,NA,NA,91.76056919,71.92839323,NA,NA,77.54584727
517,CFD07-324,CFD07,182.8126908,218.3622406,149.9758603,198.1150326,41.38970621,29.65678004,31.55943856,34.31938129,231.5359311,319.9814892,297.0221244,312.0966832,85.6631441,84.68340942,73.81404259,85.63534743,85.39594236,85.51559274,78.69040001,84.69987503,79.08941529,88.64983679,62.55166463,87.86689065
518,CFD07-325,CFD07,201.2292152,235.3377545,178.8098172,199.3456305,36.53299615,27.29668766,28.57863391,29.57252773,257.6140859,310.7780378,304.8964318,325.8456357,87.82705614,89.60399991,74.25604014,87.29274183,86.5006573,89.72650256,80.81770279,93.41202898,79.7491892,98.60602646,74.63428891,73.68271079
519,CFD07-326,CFD07,207.2858734,236.8622441,184.0885343,201.9424744,36.93744959,27.42339353,27.16399913,30.98133622,247.7551954,318.9248122,330.9216196,342.9935487,89.39307009,90.26953988,NA,87.11306967,NA,90.32845713,83.92058624,89.73901466,79.03632418,88.76626826,70.25162813,76.63298073
520,CFD07-327,CFD07,209.9582398,201.6500027,158.660236,201.5775567,41.31418607,27.27360677,31.20256692,33.05049463,236.2409688,299.0888763,270.6134536,293.816624,85.04769908,86.47178708,74.04317771,89.51824098,84.03492329,88.43159983,81.51852677,92.13882396,79.93431798,94.02972844,77.3082816,82.27477897
521,CFD07-329,CFD07,190.1562273,212.6377496,188.8595207,208.812881,38.42461929,25.89514904,30.24238148,29.05517795,235.9941621,307.5654501,280.1177471,309.2597357,86.94074627,87.73998977,73.95255344,87.80237202,86.85738708,89.71410861,80.15871941,92.8779492,80.38805645,88.65998839,83.51030036,81.59096523
522,CFD07-330,CFD07,201.6487077,NA,169.1562116,NA,42.01685276,NA,31.24257288,NA,253.0417527,NA,309.2071271,NA,86.71794365,NA,73.91234285,NA,86.48050517,NA,80.65199731,NA,80.02402053,NA,73.3471413,NA
523,CFD07-331,CFD07,177.4187387,208.3622429,148.6774118,217.1918504,39.25926553,28.14776081,29.55922701,34.01523072,245.7461267,316.0182873,291.2317292,324.2727751,85.69796636,88.1514063,74.04089346,85.7367366,84.14280791,87.2492387,77.16294296,84.33192133,77.05767418,88.11859903,66.31397433,73.79025572
524,CFD07-332,CFD07,231.5175693,235.0500022,169.0293591,230.7156037,39.9853533,26.13052674,28.31497227,30.33478244,263.5814462,309.4666705,288.6741894,341.2575424,88.35919535,90.04694954,NA,88.80895862,87.00955576,89.52592969,80.73799188,89.44084709,79.27659291,96.14534917,72.72686802,79.66630262
