id,progeny,DFF2013,DM2013,HT2013,BIO2013,YLKGHA2013,HI2013,x100SDWT2013,DFF2014,DM2014,PHAVG2014,BIO2014,YLKGHA2014,x100SDWT2014,HI2014
256,ICCML10272,49.96735764,92.90145874,39.3728714,265.5000305,1677.609985,0.566693485,20.85611534,48.15756607,82.00000763,34.94194412,326.3032532,1828.518066,22.35411835,0.675193608
257,ICCML10273,50.38516617,93.87113953,32.51863098,244.7498322,1933.140137,0.720061898,20.96503639,50.10392761,82.00000763,33.33282471,271.2374573,1247.501099,18.88264465,0.55218178
258,ICCML10275,47.38516617,91.87113953,35.1852951,199.285553,1133.220093,0.520960331,24.08503723,48.96982956,85,31.55640793,320.5519409,1942.13916,23.33768082,0.725194395
259,ICCML10276,47.07181168,91.29561615,33.60525131,275.5790405,1644.280273,0.535617173,27.85354805,52.88936996,86.00000763,34.02003479,216.83255,674.9802246,28.65684319,0.371666133
260,ICCML10277,49.07181168,92.29561615,40.27191925,199.2857971,588.8303223,0.264515787,20.90354729,49.96982956,84,40.22307587,290.5519409,1641.842651,21.01504326,0.676255822
261,ICCML10278,42.1240387,90.02274323,37.17036057,235.7895203,1466.520142,0.559739411,29.01810265,47.96982956,83,29.8897419,330.5519409,1276.655396,30.94280434,0.46102488
262,ICCML10279,52.7507515,92.32593536,43.35823441,285.3333435,1644.280029,0.518720627,21.8375721,49.96982956,86,31.8897419,450.5519409,2412.367676,23.0116291,0.640156209
263,ICCML10280,45.50502396,96.26475525,41.06940842,313.8946533,1710.939819,0.495025694,32.23142624,48.96982956,82,38.55640793,230.5519409,1399.856079,30.56975937,0.727252781
264,ICCML10281,54.1240387,100.0227432,40.17036057,170.4444885,755.4801025,0.398874968,24.29810333,52.07710648,89,40.66573715,304.7657166,944.8717041,24.16966248,0.37171486
265,ICCML10282,54.07181168,102.2956161,36.27191925,265.7778625,1622.060303,0.5478971,18.98354721,52.96982956,93,29.22307396,200.5519409,397.6738892,17.82400703,0.235300645
266,ICCML10283,48.1240387,89.02274323,32.50369644,178.714325,1266.540161,0.637807667,17.7881031,49.96982956,82,30.22307396,360.5519409,1992.285767,19.27099037,0.660961747
267,ICCML10284,48.50502396,97.26475525,35.73607635,221.3332214,1222.099854,0.501403272,32.17142868,51.13074493,86.99998474,38.2703476,220.3100433,846.411377,30.60627937,0.462615937
268,ICCML10285,39.38516617,90.87113953,31.85196495,163.0767517,944.3501587,0.530358791,20.3950367,50.88936996,82.00000763,32.68669891,266.83255,1446.005005,20.31143379,0.649838984
269,ICCML10286,54.07181168,94.29561615,38.93858337,288.0000916,1922.030273,0.59926039,22.6935482,51.96982956,88,30.8897419,260.5519409,814.757019,22.73106766,0.372792929
270,ICCML10287,37.1762619,89.23497772,41.04013824,339.2000427,1933.139771,0.509329379,29.76439285,49.96982956,85,41.88973999,600.5519409,2708.665771,32.45099258,0.538550615
271,ICCML10288,35.96735764,92.90145874,39.3728714,300.0000305,2099.790039,0.627955258,20.01611519,52.15756607,85.00000763,30.27527618,326.3032532,1361.205078,16.83772469,0.505193591
272,ICCML10289,47.01958466,91.08338165,33.86510468,255.0000763,1755.379761,0.613234162,16.87380219,49.75527191,84,29.09319878,239.7890472,866.4033813,17.22387314,0.435009629
273,ICCML10290,53.01958466,99.08338165,37.19843674,200.4211273,1566.509766,0.697145224,25.8438015,50.91618729,93.99999237,37.78617477,380.2099915,1715.813477,22.41490555,0.54094255
274,ICCML10291,48.96735764,88.90145874,38.03953552,273.0000305,1555.400024,0.510775805,25.10611534,48.13074493,81.99998474,34.2703476,270.3100586,1214.014282,21.53239441,0.540530026
275,ICCML10292,48.07181168,93.29561615,38.93858337,245.5715027,1588.730225,0.580881298,26.92354774,52.15756607,82.00000763,49.60860825,296.3032532,753.6981812,23.65602303,0.311611801
276,ICCML10293,52.01958466,96.08338165,44.19843674,288.000061,1888.699707,0.583904088,33.97380066,50.13074493,80.99998474,35.2703476,250.3100433,969.1955566,30.88377762,0.46615231
277,ICCML10294,36.07181168,92.29561615,45.60525131,273.8572388,2088.680176,0.685055256,31.47354698,49.96982956,85,39.88973999,420.5519409,1678.577881,32.50138855,0.476386338
278,ICCML10295,53.38516617,101.8711395,41.85196304,365.7141418,2255.330322,0.564210534,21.825037,50.07710648,93,34.66573715,349.7657166,1138.960815,19.31584358,0.390470386
279,ICCML10296,48.01958466,90.08338165,43.86510468,324.2106018,1910.9198,0.524145782,20.83380127,50.10392761,85.00000763,37.99948883,511.2374573,2381.630615,22.46037292,0.558122993
280,ICCML10297,45.50502396,102.2647552,41.40274429,353.333252,1866.479858,0.479887068,33.08142853,53.10392761,85.00000763,46.99948883,221.237442,1166.866699,32.64713669,0.634242415
281,ICCML10298,54.7507515,101.3259354,34.35823441,241.6842041,1344.310059,0.500682354,22.57757187,52.91618729,94.99999237,36.11950684,390.2099915,1470.161865,19.51740646,0.451428354
282,ICCML10299,48.07181168,95.29561615,35.60525131,286.6316833,2044.240234,0.640505016,21.40354729,48.13074493,82.99998474,35.2703476,310.3100586,1443.922363,20.48316765,0.559913576
283,ICCML10300,54.1240387,92.02274323,36.8370285,361.000061,2155.340088,0.537314117,17.23810387,49.96982956,82,25.8897419,240.5519409,952.7850952,16.0954361,0.47318396
284,ICCML10301,41.1240387,90.02274323,44.8370285,275.3334045,1888.700073,0.617351413,17.94810295,47.96982956,77,28.8897419,390.5519409,1568.788574,19.90972137,0.479498059
285,ICCML10302,54.1762619,104.2349777,41.37347031,268.666687,1444.299805,0.480228662,21.80439377,53.13074493,93.99998474,43.2703476,500.3100586,2243.269043,19.17001724,0.539352298
286,ICCML10303,53.96735764,103.9014587,37.70620346,313.5000305,1099.890015,0.313744694,22.96611595,53.10392761,96.00000763,39.99948883,251.237442,582.4337769,20.33631134,0.277195126
287,ICCML10304,47.7507515,89.32593536,36.02490234,232.9411774,1366.530029,0.528059304,23.62757301,48.10392761,84.00000763,35.66615677,446.2374573,1754.214966,24.89663696,0.470751077
288,ICCML10305,52.50502396,104.2647552,41.40274429,295.0713501,1910.919922,0.587325037,25.8214283,51.88936996,98.00000763,41.02003479,281.83255,982.7736816,27.76629639,0.416139573
289,ICCML10306,48.1240387,93.02274323,42.17036057,324.000061,2666.399902,0.7406587,27.37810326,49.15756607,81.00000763,37.27527618,426.3032532,1815.523315,28.35644722,0.516872287
290,ICCML10307,46.01958466,93.08338165,37.53177261,202.5000763,1133.219727,0.49733001,26.80380249,52.75527191,89,40.09319687,449.7890625,1846.84436,26.69585419,0.494323522
291,ICCML10308,40.1762619,92.23497772,36.37347031,180.0000305,1110.999756,0.551913261,19.66439247,46.75527191,83,32.75986481,399.7890625,1891.99292,18.71730614,0.569459617
292,ICCML10309,43.01958466,91.08338165,37.86510468,366.187561,1377.639771,0.332250625,20.69380188,47.07710648,82,32.66573715,264.7657166,1129.631226,14.76904488,0.511549056
293,ICCML10310,46.96735764,89.90145874,41.3728714,345.1765137,2470.864014,0.642263353,21.98611641,50.13074493,82.99998474,42.2703476,460.3100586,2086.831543,20.95468903,0.545360982
294,ICCML10311,48.1240387,95.02274323,35.8370285,303.4286194,2133.120117,0.632686317,18.71810341,47.13074493,77.99998474,25.2703476,235.3100433,1023.257263,17.50741005,0.523475647
295,ICCML10312,47.7507515,92.32593536,36.69157028,233.2307739,1355.420044,0.523116112,24.86757278,52.75527191,90,35.42653275,479.7890625,2098.4104,21.16346169,0.526447117
296,ICCML10313,48.50502396,96.26475525,38.73607635,328.9410706,1510.959839,0.41786316,20.84142876,50.10392761,87.00000763,34.33282471,311.2374573,1308.476685,21.05722237,0.504224837
297,ICCML10314,50.7507515,102.3259354,39.02490234,286.6315918,1666.5,0.523348868,22.29757309,50.88936996,96.00000763,32.68669891,271.83255,631.3309937,19.52829933,0.275486112
298,ICCML10315,52.1240387,103.0227432,42.50369644,277.000061,2088.679932,0.678618371,23.2481041,53.96982956,94,38.88973999,200.5519409,509.9622803,23.10257912,0.302700639
299,ICCML10316,50.1762619,93.23497772,33.70680237,194.1428833,877.6897583,0.403274566,19.82439232,48.15756607,84.00000763,37.60860825,436.3032532,1960.965088,21.68995094,0.545034528
300,ICCML10317,36.07181168,95.29561615,39.27191925,279.5000916,1699.8302,0.545972049,31.1935482,45.91618729,79.99999237,34.4528389,245.2099915,761.2787476,24.28530693,0.371910304
301,ICCML10318,47.01958466,105.0833817,41.19843674,293.250061,1610.949707,0.488084942,28.30380249,53.75527191,89,34.42653275,459.7890625,1863.004517,23.59226227,0.487830281
302,ICCML10319,51.1762619,99.23497772,45.70680237,270.0000305,1622.059814,0.537098408,29.64439392,52.15756607,92.00000763,38.27527618,366.3032532,1494.485107,30.56281662,0.494903684
303,ICCML10320,50.7507515,95.32593536,46.02490234,316.1666565,2621.959961,0.746470749,30.15757179,52.07710648,89,33.99906921,424.7657166,2167.799072,30.40841103,0.612142622
304,ICCML10321,52.38516617,95.87113953,38.51863098,319.9998474,1755.380127,0.502882421,31.87503624,48.96982956,85,38.55640793,290.5519409,1033.336182,26.55225372,0.424359262
305,ICCML10322,49.50502396,100.2647552,35.73607635,358.6249084,1844.259888,0.467294425,19.77142906,51.91618729,92.99999237,39.78617477,430.2099915,1793.698975,19.7881279,0.499657363
306,ICCML10323,54.07181168,102.2956161,39.93858337,204.1053467,1333.200195,0.586497903,18.73354721,54.13074493,93.99998474,38.2703476,280.3100586,1052.245728,16.73119736,0.451895148
307,ICCML10334,50.50502396,96.26475525,35.73607635,195.4284668,1188.769897,0.551929951,18.46142769,51.15756607,85.00000763,35.27527618,216.3032532,815.5900269,20.29390717,0.455057234
308,ICCML10335,36.50502396,90.26475525,30.40274048,366.6665649,1610.949829,0.399869919,17.73142815,48.96982956,83,28.55640793,300.5519409,1083.316162,17.137743,0.43010062
309,ICCML10336,51.1762619,93.23497772,32.04013824,290.2857361,1922.029785,0.59232223,19.63439369,50.91618729,90.99999237,34.4528389,370.2099915,1747.884033,21.35968018,0.565998018
310,ICCML10337,40.96735764,101.9014587,39.70620346,282.4000244,1777.599976,0.564527512,21.27611542,50.07710648,93,42.33240509,469.7657166,1801.695557,21.9084816,0.460004717
311,ICCML10338,50.38516617,95.87113953,38.51863098,418.6954956,1999.800171,0.439038962,19.68503571,49.88936996,82.00000763,36.02003479,401.83255,1467.662964,21.07412148,0.435257405
312,ICCML10339,54.1240387,93.02274323,35.8370285,290.8235779,2010.910156,0.622288525,21.4981041,52.13074493,86.99998474,24.2703476,520.3100586,2528.238281,20.01168442,0.58442533
313,ICCML10340,36.38516617,94.87113953,39.51863098,342.3748474,1688.720093,0.453090072,31.44503593,48.88936996,82.00000763,39.02003479,286.83255,1255.997681,30.65439415,0.523835003
314,ICCML10341,46.96735764,96.90145874,40.70620346,156.0000305,933.2400513,0.536416829,24.83611679,47.13074493,86.99998474,36.93701172,410.3100586,1921.564575,29.43891525,0.56338644
315,ICCML10342,47.07181168,98.29561615,40.27191925,384.8182678,2710.840332,0.63263166,20.28354836,49.96982956,84,33.22307587,300.5519409,1811.774658,20.13289261,0.721600652
316,ICCML10343,48.96735764,91.90145874,37.70620346,352.2105713,2155.340088,0.548762202,18.60611534,49.96982956,83,36.88973999,220.5519409,1433.259399,17.26534653,0.77869153
317,ICCML10345,49.07181168,92.29561615,34.93858337,385.6000977,2466.420166,0.574292123,20.78354836,49.07710648,83,32.66573715,339.7657166,1244.335327,23.52057457,0.439166158
318,ICCML10346,52.38516617,101.8711395,36.51863098,265.8180237,1688.720093,0.58095181,24.79503632,53.91618729,94.99999237,29.45284271,370.2099915,1333.716431,18.77432823,0.431619614
319,ICCML10347,49.38516617,89.87113953,42.1852951,175.9998322,1455.410156,0.753450572,30.47503662,53.75527191,84,30.75986481,339.7890625,1619.185425,28.44797897,0.573340476
320,ICCML10348,54.07181168,99.29561615,37.27191925,298.956604,2133.120361,0.64079982,27.80354691,53.88936996,96.00000763,29.68670273,321.83255,1078.318726,25.94932747,0.399313658
321,ICCML10349,53.50502396,98.26475525,43.40274429,248.4704742,1433.189819,0.523591459,31.28142738,48.91618729,84.99999237,35.4528389,345.2099915,1790.200439,35.37950134,0.62181747
322,ICCML10350,63.7507515,102.3259354,37.02490234,310.555542,1922.030029,0.55709523,24.17757225,52.88936996,97.00000763,34.68669891,341.83255,1271.741333,23.24249458,0.443811834
323,ICCML10351,38.01958466,90.08338165,39.86510468,246.8421783,1688.719727,0.609404564,29.6638031,49.91618729,81.99999237,30.11950874,440.2099915,1155.454468,26.12155342,0.314139903
324,ICCML10352,48.01958466,96.08338165,41.19843674,419.5834045,2199.779785,0.465523034,28.37380219,52.75527191,85,38.42653275,439.7890625,2003.36499,31.11883354,0.548225522
325,ICCML10353,43.38516617,94.87113953,33.85196304,219.8569794,1755.380127,0.727780879,19.47503662,51.15756607,85.00000763,35.27527618,376.3032532,1398.856689,21.16710663,0.451932847
326,ICCML10354,54.1240387,103.0227432,40.17036057,306.2857666,2333.100098,0.685552299,20.50810432,55.10392761,96.00000763,31.33282089,291.2374573,853.9917603,19.35789871,0.351032346
327,ICCML10355,33.96735764,94.90145874,33.70620346,189.5384979,633.2700806,0.298685759,21.32611656,47.10392761,83.00000763,30.99948883,241.237442,1013.761169,18.95233727,0.504598498
328,ICCML10356,49.96735764,96.90145874,45.70620346,175.0000305,1444.300049,0.740812421,26.07611656,48.13074493,78.99998474,40.60367966,320.3100586,935.7922363,24.00242424,0.351814806
329,ICCML10357,50.1762619,91.23497772,37.70680237,295.1818542,1866.479736,0.565498412,22.33439255,49.88936996,81.00000763,32.02003479,276.83255,901.7227783,24.09252548,0.388418794
330,ICCML10358,53.96735764,101.9014587,40.70620346,304.5000305,1688.719971,0.497134209,28.28611565,56.13074493,96.99998474,38.2703476,260.3100586,741.0368652,28.36256218,0.342906147
331,ICCML10359,46.07181168,91.29561615,39.60525131,226.3334045,1522.07019,0.603867888,34.76354599,53.75527191,84,45.42653275,349.7890625,1613.604248,31.53728485,0.555091739
332,ICCML10360,39.07181168,91.29561615,45.93858337,210.666748,1011.010315,0.430527985,29.65354729,47.07710648,85,36.66573715,399.7657166,1671.247803,34.59207153,0.501388192
333,ICCML10361,52.1240387,94.02274323,36.8370285,311.250061,2233.110107,0.64570111,19.41810417,48.91618729,80.99999237,33.4528389,390.2099915,804.3448486,19.73003578,0.24647963
334,ICCML10362,45.96735764,90.90145874,37.03953552,245.5555878,1599.839966,0.584380627,19.47611618,49.75527191,84,36.09319687,399.7890625,1687.907959,23.79834175,0.508209586
335,ICCML10363,48.1240387,90.02274323,37.50369644,172.3077393,677.710144,0.353935838,19.38810349,47.91618729,79.99999237,33.11950684,345.2099915,1211.598633,17.80487823,0.420484096
336,ICCML10364,39.38516617,94.87113953,37.1852951,254.6665039,1222.100098,0.441069573,20.17503548,48.75527191,81,39.42653275,424.7890625,1836.181885,19.43776512,0.520293415
337,ICCML10365,53.38516617,93.87113953,34.1852951,184.6152191,1455.410156,0.718715727,19.94503593,49.07710648,83,31.99907112,354.7657166,1637.427979,18.03468895,0.553531528
338,ICCML10366,38.1762619,90.23497772,38.37347031,275.5789795,1522.069702,0.493492931,19.89439392,48.88936996,79.00000763,40.02003479,341.83255,1451.58606,23.82169342,0.507311821
339,ICCML10367,50.96735764,93.90145874,35.70620346,397.9444885,1555.400024,0.349763125,20.65611649,50.07710648,88,30.66573715,339.7657166,1418.598877,22.13192749,0.500695527
340,ICCML10368,39.07181168,89.29561615,32.60525131,220.5000763,1510.960205,0.615346014,19.80354691,51.88936996,82.00000763,37.02003479,291.83255,1411.435425,20.21752548,0.57905823
341,ICCML10369,51.38516617,97.87113953,37.51863098,269.5382996,2166.450195,0.732591271,19.24503708,50.15756607,85.00000763,34.94194412,426.3032532,1859.089111,17.96491241,0.529035032
342,ICCML10370,54.38516617,96.87113953,40.85196304,,,,23.87503624,49.07710648,87,39.99906921,524.765686,2586.298096,22.37517357,0.59120369
343,ICCML10371,50.50502396,97.26475525,36.73607635,123.4284668,999.8999023,0.73358202,20.18142891,48.91618729,90.99999237,39.11950684,480.2099915,2380.297607,19.60604858,0.594202399
344,ICCML10372,50.7507515,99.32593536,38.69157028,275,1499.849976,0.490938157,25.44757271,53.75527191,94,39.75986481,309.7890625,799.5134888,23.31086349,0.311247528
345,ICCML10373,50.7507515,91.32593536,36.02490234,218.1818237,1088.780029,0.449195713,17.61757278,48.10392761,83.00000763,34.66615677,296.2374573,1194.605591,18.08802032,0.483650714
346,ICCML10374,54.7507515,105.3259354,42.02490234,344,1810.930054,0.473866254,16.54757309,54.15756607,95.00000763,25.94194221,326.3032532,1409.019287,19.26316643,0.522587538
347,ICCML10375,49.7507515,94.32593536,38.69157028,283.1111145,1799.819946,0.572242558,20.35757256,53.75527191,90,32.75986481,379.7890625,1849.176758,19.8894043,0.585818827
348,ICCML10376,48.1240387,93.02274323,35.8370285,289.4118347,2166.449951,0.673698485,23.0381031,49.13074493,84.99998474,35.93701172,480.3100586,2290.250244,22.26343346,0.573543966
349,ICCML10377,51.38516617,96.87113953,35.51863098,303.8748474,1644.280151,0.496174783,21.29503632,49.75527191,84,28.75986481,319.7890625,1237.088257,21.1281929,0.465728372
350,ICCML10378,53.1240387,99.02274323,43.8370285,286.7692871,2421.97998,0.760111094,22.23810387,49.75527191,92,32.42653275,359.7890625,1281.987061,18.26142693,0.429134637
351,ICCML10379,47.96735764,90.90145874,33.03953552,288.166687,1777.599976,0.553189516,17.3761158,47.13074493,80.99998474,27.2703476,220.3100433,981.3573608,17.06959915,0.53625226
352,ICCML10380,48.1240387,86.02274323,34.8370285,232.3750458,1655.390137,0.641122937,21.07810402,52.91618729,84.99999237,34.11950684,270.2099915,1361.871826,20.04817963,0.604408443
353,ICCML10381,50.38516617,103.8711395,34.85196304,332.9998474,2044.240112,0.561684966,19.22503662,51.15756607,92.00000763,27.94194221,526.3032227,2177.545166,17.31219673,0.503238201
354,ICCML10382,49.07181168,93.29561615,36.93858337,212.9231567,1666.500244,0.703045726,28.04354858,51.91618729,84.99999237,39.11950684,345.2099915,1088.314575,23.87745476,0.37758556
355,ICCML10383,36.1762619,90.23497772,49.37347031,382.7778015,3310.779785,0.77487725,30.1743927,47.10392761,83.00000763,46.66615677,251.237442,906.1375732,32.49607468,0.432635099
356,ICCML10384,41.1762619,95.23497772,42.37347031,275.2941589,1955.359741,0.63567394,25.564394,50.15756607,82.00000763,36.60860825,286.3032532,1101.642212,24.9987278,0.466046274
357,ICCML10385,51.07181168,94.29561615,37.27191925,236.5000763,1510.960205,0.573618829,18.27354813,51.10392761,86.00000763,33.33282471,251.237442,808.2600708,16.51555634,0.385635108
358,ICCML10386,46.07181168,100.2956161,35.93858337,141.5385437,711.0402832,0.45073989,22.64354706,50.13074493,91.99998474,37.93701172,270.3100586,1929.394775,21.10651207,0.858604133
359,ICCML10387,34.50502396,98.26475525,38.73607635,464.4089966,2833.049805,0.553500175,30.44142914,55.88936996,85.00000763,35.35336685,281.83255,1147.37439,26.28942108,0.486710995
360,ICCML10388,48.07181168,98.29561615,40.27191925,247.5000763,1244.32019,0.45109123,27.90354729,53.75527191,84,40.42653275,379.7890625,1679.744507,24.44480705,0.532292485
361,ICCML10389,54.7507515,101.3259354,46.02490234,217.4117584,1155.439941,0.478384048,19.02757263,50.07710648,84,39.33240509,459.7657166,2220.44458,21.52083206,0.579291463
362,ICCML10390,37.1240387,90.02274323,45.17036057,391.3044128,2233.110107,0.513584673,31.56810379,49.88936996,84.00000763,33.02003479,126.8325577,465.1474915,30.11124611,0.441502422
363,ICCML10391,46.1762619,91.23497772,31.37347031,162.1053009,1055.449707,0.582396626,21.34439278,51.96982956,84,37.88973999,410.5519409,2085.248535,21.78692436,0.607161582
364,ICCML10392,47.96735764,92.90145874,43.03953552,304.7778015,1222.099976,0.358873934,31.39611626,50.88936996,89.00000763,40.02003479,401.83255,1636.761963,25.24347878,0.486007422
365,ICCML10393,63.7507515,104.3259354,46.02490234,274.4615479,1533.180054,0.502831697,33.25757217,56.07710648,98,39.99906921,259.7657166,605.3409424,29.41590691,0.279313236
366,ICCML10395,52.38516617,104.8711395,35.1852951,284.3634949,1088.780151,0.353761584,25.62503624,51.91618729,84.99999237,32.11950684,365.2099915,682.1437378,18.42359352,0.223246053
367,ICCML10396,46.1762619,89.23497772,34.70680237,200.3478546,1244.319702,0.55538547,16.27439308,49.96982956,85,32.55640793,200.5519409,1041.832764,14.62204647,0.621950626
368,ICCML10397,47.1762619,92.23497772,36.04013824,224.0000305,1722.049805,0.688321948,20.23439407,52.07710648,85,30.99907112,519.765686,2013.777344,20.05741692,0.46471706
369,ICCML10398,35.96735764,88.90145874,36.3728714,275.5000305,1588.72998,0.517011523,16.58611679,50.15756607,85.00000763,38.60860825,476.3032532,2265.426514,21.34140968,0.576595128
370,ICCML10399,39.07181168,94.29561615,39.93858337,365.714386,2510.860352,0.61653471,29.96354866,47.88936996,82.00000763,36.35336685,436.83255,1833.18335,28.33151054,0.50069046
371,ICCML10400,49.1240387,93.02274323,34.8370285,189.6428986,1222.100098,0.579955637,17.6081028,48.15756607,81.00000763,35.27527618,346.3032532,1310.058838,15.22745228,0.459354639
372,ICCML10401,47.7507515,104.3259354,38.02490234,185.1428528,799.9200439,0.388917953,17.34757233,50.88936996,96.00000763,36.35336685,381.83255,1437.341797,16.36714554,0.448861361
373,ICCML10402,50.07181168,91.29561615,34.93858337,297.0000916,1877.59021,0.567589521,13.61354637,51.75527191,81,41.75986481,364.7890625,1206.017456,17.50196838,0.398292154
374,ICCML10403,53.96735764,94.90145874,43.3728714,373.333374,2333.100098,0.560455263,26.28611565,53.15756607,89.00000763,32.60860825,306.3032532,900.5560303,23.79088402,0.358753741
375,ICCML10404,45.7507515,91.32593536,35.35823441,230.25,1244.319946,0.486456841,25.90757179,52.15756607,84.00000763,31.94194221,246.3032532,816.4230347,28.32527733,0.402051806
376,ICCML10405,47.50502396,95.26475525,36.73607635,235.4284668,1444.299927,0.556599796,19.53142738,48.10392761,85.00000763,33.66615677,211.237442,933.12677,20.86863708,0.530943692
377,ICCML10406,34.96735764,87.90145874,37.03953552,274.1052856,1777.599976,0.581672609,18.36611557,46.88936996,78.00000763,31.02003479,276.83255,962.5317993,21.27655411,0.414964229
378,ICCML10407,39.38516617,91.87113953,34.1852951,241.2220612,1888.700073,0.713876724,20.05503654,46.88936996,80.00000763,33.35336685,201.83255,950.6199341,19.22373009,0.565382361
379,ICCML10408,39.96735764,94.90145874,40.3728714,231.0000305,1455.410034,0.565054834,23.39611626,49.15756607,80.00000763,29.94194221,286.3032532,1246.584229,21.29042816,0.526046276
380,ICCML10409,48.96735764,91.90145874,40.3728714,376.041687,1166.550049,0.277179599,27.47611618,50.07710648,84,29.99907112,434.7657166,2003.281616,29.68486786,0.552663803
381,ICCML10410,49.50502396,96.26475525,37.40274429,319.9999084,1799.819824,0.510665357,22.38142776,49.96982956,83,35.88973999,420.5519409,2244.768066,21.91356468,0.638219655
382,ICCML10411,46.07181168,93.29561615,38.27191925,188.9231567,855.4702759,0.406139255,19.37354851,49.91618729,80.99999237,33.4528389,300.2099915,771.3580322,29.06967354,0.30755657
383,ICCML10412,49.96735764,92.90145874,37.70620346,252.0000305,1799.819946,0.640812397,26.02611542,52.10392761,85.00000763,43.66615677,251.237442,842.4963989,21.44937897,0.402075112
384,ICCML10413,51.1240387,102.0227432,38.17036057,256.7619629,1644.280151,0.576327503,26.86810303,53.10392761,88.00000763,27.33282089,311.2374573,717.3797607,24.67882156,0.275321573
385,ICCML10414,46.50502396,95.26475525,36.06940842,391.3042603,2533.079834,0.587082028,22.20142746,49.75527191,83,32.09319687,419.7890625,1895.491455,20.73056412,0.543420315
386,ICCML10415,52.07181168,94.29561615,42.93858337,286.7223206,1710.940186,0.535671175,28.24354744,52.15756607,85.00000763,44.60860825,436.3032532,1952.63501,30.09158134,0.542761803
387,ICCML10416,41.7507515,95.32593536,40.69157028,232.375,1499.849976,0.580986559,25.23757172,49.96982956,85,26.22307396,280.5519409,918.882019,22.6433239,0.390564919
388,ICCML10417,48.7507515,90.32593536,30.02490234,311.4090881,1944.25,0.561990798,19.21757317,49.91618729,90.99999237,33.11950684,355.2099915,1702.735474,20.15730476,0.574692726
389,ICCML10418,49.1240387,90.02274323,41.50369644,309.3334045,1744.270142,0.507461071,23.94810295,47.07710648,82,33.66573715,309.7657166,1274.906372,21.34801483,0.493522912
390,ICCML10419,58.01958466,100.0833817,47.86510468,317.6471252,1899.809814,0.531959653,31.46380234,55.10392761,93.00000763,39.99948883,361.2374573,1422.347778,26.47010231,0.471820682
391,ICCML10420,51.1240387,98.02274323,38.17036057,304.3158569,1999.800171,0.591408789,16.3581028,47.13074493,81.99998474,26.93701553,230.3100433,1102.975464,17.51668358,0.576447904
392,ICCML10421,37.96735764,87.90145874,33.70620346,190.9091187,888.8000488,0.417002857,22.00611687,51.10392761,81.00000763,34.99948883,386.2374573,1749.300293,23.39055634,0.542969704
393,ICCML10422,46.01958466,91.08338165,36.19843674,317.5715027,2477.529785,0.695830524,20.0938015,49.96982956,83,38.55640793,420.5519409,1810.525146,20.78625298,0.514100611
394,ICCML10423,48.50502396,95.26475525,39.40274429,252.642746,1588.729858,0.570431709,27.14142799,51.13074493,86.99998474,39.93701172,250.3100433,958.6164551,25.08414841,0.461072296
395,ICCML10424,53.96735764,102.9014587,37.70620346,316.8182068,1599.839966,0.452474594,19.3061161,55.96982956,95,26.55640793,240.5519409,528.0383911,18.32356071,0.260725617
396,ICCML10425,36.38516617,88.87113953,36.51863098,245.4165039,1522.070068,0.56736666,17.12503624,48.88936996,80.00000763,36.68669891,366.83255,1564.790771,15.73854733,0.509439945
397,ICCML10426,54.1762619,98.23497772,40.37347031,214.0000305,1333.199707,0.557105362,11.59439278,54.13074493,93.99998474,36.93701172,285.3100586,1076.652588,12.63751316,0.454261065
398,ICCML10427,63.01958466,104.0833817,47.19843674,255.7500763,466.6197205,0.157849163,15.76380253,50.07710648,99,40.99906921,199.7657166,402.5054626,12.339468,0.241413236
399,ICCML10428,62.07181168,103.2956161,49.27191925,211.1111908,966.5703125,0.410671234,11.51354694,55.75527191,94,32.09319687,179.7890472,517.4596558,11.94063282,0.346745729
400,ICCML10429,48.1240387,91.02274323,39.17036057,311.437561,2255.330078,0.651734173,18.87810326,51.75527191,85,32.09319687,439.7890625,2012.028198,20.96146202,0.550589144
401,ICCML10430,64.38516998,102.8711395,42.1852951,208.9089203,311.0801392,0.143162012,41.79503632,60.88936996,99.00000763,58.68669891,221.83255,454.8182983,43.67530441,0.242964238
402,ICCML10431,61.50502396,101.2647552,52.73607635,305.2499084,1844.259888,0.5482319,26.37142754,58.15756607,97.00000763,29.60861015,246.3032532,1037.834473,23.5950985,0.50837177
403,ICCML10432,54.1240387,99.02274323,37.50369644,244.6316223,799.920105,0.29423812,20.91810417,52.91618729,95.99999237,34.4528389,440.2099915,1908.902954,20.49725723,0.519708097
404,ICCML10433,47.50502396,96.26475525,37.06940842,234.642746,1255.429932,0.485998303,20.06142807,48.07710648,81,31.99907112,329.7657166,1277.988525,22.37506485,0.464722306
405,ICCML10434,53.96735764,102.9014587,39.3728714,173.3333588,711.0400391,0.36718601,20.45611572,53.75527191,92,36.75986481,249.7890472,741.1201782,18.5173912,0.35751462
406,ICCML10435,51.1762619,95.23497772,42.70680237,226.5000305,1177.65979,0.464348882,32.53439331,51.91618729,82.99999237,34.78617477,380.2099915,906.3040771,37.38906479,0.285205692
407,ICCML10436,52.38516617,94.87113953,37.85196304,257.8331909,1822.040161,0.645202219,21.6450367,50.07710648,86,31.66573715,299.7657166,1053.578247,20.55124474,0.421413243
408,ICCML10437,49.1240387,98.02274323,50.50369644,292.9091492,2410.870117,0.740762174,29.44810295,53.96982956,86,33.55640793,310.5519409,1267.075928,30.66210175,0.487278044
